"P1","P2","Rounds","Rounds","P1 Mean","P2 Mean","0-00","0-01","0-01","0-11","1-00","1-01","1-00","1-11","cov(p1,p2)",,,,,,,,,,,,,,,,,,,,,
5209,4231,1931,1931,0.036788,0.062694,0.000000,0.000000,0.000000,0.000000,0.016667,0.250000,1.000000,0.200000,0.003394,,,,,,,,,,,,,,,,,,,,,
5209,4379,1451,1451,0.033793,0.029655,0.000000,0.000000,0.000000,0.000000,0.025000,1.000000,0.500000,0.200000,0.004516,,,,,,,,,,,,,,,,,,,,,
5209,6699,630,630,0.031797,0.069952,0.000000,0.000000,0.000000,0.000000,0.071429,"NaN","NaN",0.200000,0.012088,,,,,,,,,,,,,,,,,,,,,
5209,7373,1657,1657,0.026570,0.081522,0.000000,0.000000,0.000000,0.000000,0.028571,0.166667,1.000000,1.000000,0.002666,,,,,,,,,,,,,,,,,,,,,
5209,7389,492,492,0.028513,0.073320,0.000000,0.000000,0.000000,0.000000,0.125000,"NaN","NaN",0.200000,0.010134,,,,,,,,,,,,,,,,,,,,,
5209,7506,3849,3849,0.033784,0.033524,0.000000,0.000000,0.000000,0.000000,0.008403,1.000000,0.250000,0.200000,"6.868565909875331E-4",,,,,,,,,,,,,,,,,,,,,
5209,8322,1180,1180,0.041561,0.055980,0.000000,0.000000,0.000000,0.000000,0.025641,0.250000,0.166667,"NaN","-6.282255861761632E-4",,,,,,,,,,,,,,,,,,,,,
9992,5983,138,138,0.321168,0.291971,0.000000,"NaN",0.000000,"NaN",0.500000,0.090909,0.500000,0.035714,0.118587,,,,,,,,,,,,,,,,,,,,,
9992,4205,226,226,0.937778,0.920000,0.000000,0.000000,0.000000,0.000000,1.000000,0.090909,0.071429,0.005435,0.007729,,,,,,,,,,,,,,,,,,,,,
9992,4231,518,518,0.924565,0.907157,0.000000,0.000000,0.000000,0.000000,0.250000,0.037037,0.045455,0.002353,0.015892,,,,,,,,,,,,,,,,,,,,,
9992,4379,106,106,0.114286,0.066667,0.000000,"NaN",0.000000,0.000000,0.250000,0.333333,1.000000,0.333333,0.030548,,,,,,,,,,,,,,,,,,,,,
9992,6699,1935,1935,0.934333,0.906929,0.000000,0.000000,0.000000,0.000000,"NaN",0.014493,0.010101,"6.101281269066504E-4",0.023799,,,,,,,,,,,,,,,,,,,,,
9992,7373,293,293,0.722603,0.726027,0.000000,"NaN",0.000000,0.000000,"NaN",0.014925,0.500000,0.007092,-0.026263,,,,,,,,,,,,,,,,,,,,,
9992,7389,499,499,0.955823,0.911647,"NaN",0.000000,0.000000,0.000000,0.500000,0.052632,0.024390,0.002421,0.001859,,,,,,,,,,,,,,,,,,,,,
9992,7506,848,848,0.072019,0.043684,0.000000,"NaN",0.000000,0.000000,0.050000,0.058824,0.250000,0.052632,0.020470,,,,,,,,,,,,,,,,,,,,,
9992,8322,896,896,0.656983,0.671508,0.000000,0.000000,0.000000,0.000000,1.000000,0.004065,0.142857,0.002994,-0.054085,,,,,,,,,,,,,,,,,,,,,
5983,4205,179,179,0.741573,0.735955,"NaN","NaN",0.000000,0.000000,"NaN",0.021739,0.250000,0.012346,-0.065187,,,,,,,,,,,,,,,,,,,,,
5983,4231,37,37,0.500000,0.527778,0.000000,0.000000,0.000000,0.000000,"NaN",0.100000,"NaN",0.142857,-0.034535,,,,,,,,,,,,,,,,,,,,,
5983,4379,1816,1816,0.064463,0.037466,0.000000,0.000000,0.000000,0.000000,0.020408,0.021277,0.500000,0.055556,0.008055,,,,,,,,,,,,,,,,,,,,,
5983,6699,1793,1793,0.760603,0.777902,0.000000,0.000000,0.000000,0.000000,0.166667,0.004329,0.333333,"8.9126559714795E-4",0.052629,,,,,,,,,,,,,,,,,,,,,
5983,7373,63,63,0.725806,0.709677,0.000000,"NaN",0.000000,"NaN","NaN",0.071429,1.000000,0.034483,-0.039171,,,,,,,,,,,,,,,,,,,,,
5983,7389,839,839,0.500000,0.501193,0.000000,0.000000,0.000000,0.000000,0.200000,0.004673,0.125000,0.005208,-0.012828,,,,,,,,,,,,,,,,,,,,,
5983,7506,2036,2036,0.060934,0.034398,0.000000,0.000000,0.000000,0.000000,0.017857,0.020408,1.000000,0.058824,0.006750,,,,,,,,,,,,,,,,,,,,,
5983,8322,1844,1844,0.660336,0.669560,0.000000,0.000000,0.000000,0.000000,0.100000,0.002079,0.083333,0.001403,-0.043089,,,,,,,,,,,,,,,,,,,,,
4205,4231,893,893,0.609865,0.604260,0.000000,0.000000,0.000000,0.000000,0.166667,0.004831,0.111111,0.003115,-0.001513,,,,,,,,,,,,,,,,,,,,,
4379,4205,159,159,0.056962,0.063291,0.000000,0.000000,0.000000,0.000000,0.250000,"NaN",0.500000,0.500000,0.021734,,,,,,,,,,,,,,,,,,,,,
4205,6699,355,355,0.833333,0.850282,0.000000,0.000000,0.000000,0.000000,0.500000,0.026316,"NaN",0.003937,0.030715,,,,,,,,,,,,,,,,,,,,,
7373,4205,179,179,0.719101,0.724719,0.000000,0.000000,0.000000,0.000000,0.142857,0.032258,0.034483,0.016667,-0.018235,,,,,,,,,,,,,,,,,,,,,
7389,4205,168,168,0.646707,0.646707,0.000000,"NaN",0.000000,0.000000,"NaN",0.017544,1.000000,0.020408,-0.116339,,,,,,,,,,,,,,,,,,,,,
4205,7506,338,338,0.100890,0.080119,0.000000,"NaN",0.000000,0.000000,0.142857,0.090909,"NaN",0.066667,0.039418,,,,,,,,,,,,,,,,,,,,,
8322,4205,1837,1837,0.662309,0.659041,0.000000,0.000000,0.000000,0.000000,0.008264,0.002604,0.010204,0.001634,-0.041916,,,,,,,,,,,,,,,,,,,,,
4379,4231,1342,1342,0.065623,0.092468,0.000000,0.000000,0.000000,0.000000,0.024390,"NaN",1.000000,0.022222,0.029731,,,,,,,,,,,,,,,,,,,,,
6699,4231,2873,2873,0.765320,0.744081,0.000000,0.000000,0.000000,0.000000,0.090909,0.002755,0.009434,"5.824111822947001E-4",0.045641,,,,,,,,,,,,,,,,,,,,,
7373,4231,388,388,0.638243,0.622739,0.000000,0.000000,0.000000,0.000000,0.055556,0.015152,0.017241,0.009615,0.011834,,,,,,,,,,,,,,,,,,,,,
7389,4231,1452,1452,0.345279,0.343901,0.000000,0.000000,0.000000,0.000000,0.071429,0.003003,0.090909,0.007042,-0.015283,,,,,,,,,,,,,,,,,,,,,
7506,4231,519,519,0.090734,0.119691,0.000000,0.000000,0.000000,0.000000,0.047619,"NaN","NaN",0.040000,0.039354,,,,,,,,,,,,,,,,,,,,,
8322,4231,765,765,0.679319,0.659686,0.000000,0.000000,0.000000,0.000000,0.023810,0.006211,0.018519,0.003831,-0.044410,,,,,,,,,,,,,,,,,,,,,
4379,6699,2231,2231,0.031390,0.071300,0.000000,0.000000,0.000000,0.000000,0.016667,0.200000,"NaN",0.250000,"4.534554875953012E-4",,,,,,,,,,,,,,,,,,,,,
7373,4379,173,173,0.093023,0.063953,0.000000,"NaN",0.000000,0.000000,0.333333,0.333333,0.333333,0.166667,0.034783,,,,,,,,,,,,,,,,,,,,,
7389,4379,857,857,0.058411,0.042056,0.000000,"NaN",0.000000,0.000000,0.076923,0.058824,1.000000,0.055556,0.019743,,,,,,,,,,,,,,,,,,,,,
4379,7506,353,353,0.048295,0.045455,0.000000,0.000000,0.000000,0.000000,0.083333,1.000000,1.000000,0.500000,0.009175,,,,,,,,,,,,,,,,,,,,,
8322,4379,195,195,0.149485,0.041237,0.000000,0.000000,0.000000,0.000000,0.090909,"NaN",0.062500,1.000000,0.004177,,,,,,,,,,,,,,,,,,,,,
7373,6699,2614,2614,0.660926,0.673555,0.000000,0.000000,0.000000,0.000000,0.008065,0.002387,0.002950,0.001183,0.019983,,,,,,,,,,,,,,,,,,,,,
7389,6699,2223,2223,0.741224,0.751575,0.000000,0.000000,0.000000,0.000000,0.142857,0.003390,0.100000,"7.496251874062968E-4",0.059727,,,,,,,,,,,,,,,,,,,,,
7506,6699,1015,1015,0.048323,0.073964,0.000000,0.000000,0.000000,0.000000,0.050000,0.166667,"NaN",0.045455,0.020098,,,,,,,,,,,,,,,,,,,,,
8322,6699,253,253,0.619048,0.658730,0.000000,0.000000,0.000000,0.000000,0.052632,0.018868,0.083333,0.014085,-0.037126,,,,,,,,,,,,,,,,,,,,,
7389,7373,179,179,0.556180,0.550562,0.000000,0.000000,0.000000,0.000000,"NaN",0.034483,0.500000,0.014925,0.077522,,,,,,,,,,,,,,,,,,,,,
7373,7506,315,315,0.117834,0.079618,0.000000,0.000000,0.000000,0.000000,0.125000,0.200000,0.200000,0.055556,0.051158,,,,,,,,,,,,,,,,,,,,,
8322,7373,305,305,0.555921,0.661184,0.000000,0.000000,0.000000,0.000000,0.026316,0.023810,0.200000,0.012048,0.034955,,,,,,,,,,,,,,,,,,,,,
7389,7506,568,568,0.067019,0.040564,0.000000,0.000000,0.000000,0.000000,0.062500,0.066667,"NaN",0.166667,0.009632,,,,,,,,,,,,,,,,,,,,,
7389,8322,790,790,0.648923,0.656527,0.000000,0.000000,0.000000,0.000000,1.000000,0.004505,0.090909,0.003610,-0.061745,,,,,,,,,,,,,,,,,,,,,
8322,7506,861,861,0.052326,0.034884,0.000000,0.000000,0.000000,"NaN",0.038462,1.000000,0.058824,1.000000,"-6.604002917105581E-4",,,,,,,,,,,,,,,,,,,,,
2222,1111,503,503,0.523904,0.970120,0.000000,0.000000,0.000000,0.000000,0.200000,0.008475,0.142857,0.007576,-0.001263,,,,,,,,,,,,,,,,,,,,,
1111,3333,206,206,0.492683,0.034146,0.000000,0.000000,0.000000,0.000000,0.200000,"NaN",0.010753,0.500000,0.002771,,,,,,,,,,,,,,,,,,,,,
2676,1111,120,120,0.084034,0.949580,0.000000,0.000000,"NaN",0.000000,"NaN",0.500000,"NaN",0.142857,0.004902,,,,,,,,,,,,,,,,,,,,,
4035,1111,155,155,0.889610,0.961039,"NaN",0.000000,"NaN",0.000000,"NaN",0.062500,0.166667,0.008772,0.001215,,,,,,,,,,,,,,,,,,,,,
6152,1111,311,311,0.983871,0.974194,"NaN","NaN",0.000000,0.000000,"NaN",0.200000,0.142857,0.003425,0.002666,,,,,,,,,,,,,,,,,,,,,
1111,6612,35,35,0.970588,0.911765,"NaN","NaN","NaN",0.000000,"NaN",1.000000,0.333333,0.035714,0.022689,,,,,,,,,,,,,,,,,,,,,
7025,1111,938,938,0.944504,0.965848,0.000000,"NaN",0.000000,0.000000,"NaN",0.020000,"NaN",0.001199,0.001212,,,,,,,,,,,,,,,,,,,,,
8200,1111,1594,1594,0.620841,0.965474,0.000000,0.000000,0.000000,0.000000,1.000000,0.005025,0.090909,0.001287,0.001723,,,,,,,,,,,,,,,,,,,,,
9177,1111,448,448,0.953020,0.977629,"NaN",0.000000,0.000000,0.000000,"NaN",0.050000,"NaN",0.002469,0.001029,,,,,,,,,,,,,,,,,,,,,
1111,5396,3011,3011,0.967774,0.034884,0.000000,"NaN",0.000000,0.000000,0.010870,0.333333,"3.68052999631947E-4",0.010000,"1.3869411272730904E-4",,,,,,,,,,,,,,,,,,,,,
1194,1111,1389,1389,0.859510,0.979827,0.000000,0.000000,0.000000,0.000000,"NaN",0.006250,"NaN","9.689922480620155E-4",0.001375,,,,,,,,,,,,,,,,,,,,,
1111,8608,4807,4807,0.319392,0.250104,0.000000,0.000000,0.000000,0.000000,0.008264,0.023810,"7.558578987150416E-4",0.020833,-0.060098,,,,,,,,,,,,,,,,,,,,,
7812,1111,285,285,0.049296,0.975352,0.000000,0.000000,0.000000,0.000000,"NaN",0.090909,"NaN",0.500000,-0.002137,,,,,,,,,,,,,,,,,,,,,
2476,1111,344,344,0.930029,0.959184,0.000000,"NaN",0.000000,0.000000,"NaN",0.047619,0.500000,0.003390,0.008484,,,,,,,,,,,,,,,,,,,,,
1111,6780,1073,1072,0.975746,0.055970,0.000000,"NaN",0.000000,0.000000,0.045455,1.000000,0.001037,0.017241,"4.7554631316854717E-4",,,,,,,,,,,,,,,,,,,,,
8650,1111,1447,1447,0.941217,0.966805,0.000000,0.000000,0.000000,0.000000,"NaN",0.012500,0.333333,"7.82472613458529E-4","-6.308659782580643E-4",,,,,,,,,,,,,,,,,,,,,
1111,8582,771,771,0.975325,0.054545,"NaN","NaN",0.000000,"NaN",0.052632,"NaN",0.001451,0.023810,0.001415,,,,,,,,,,,,,,,,,,,,,
9008,1111,5500,5500,0.200946,0.967085,0.000000,0.000000,0.000000,0.000000,0.031250,0.001190,0.062500,0.004630,0.001194,,,,,,,,,,,,,,,,,,,,,
1365,1111,515,515,0.941634,0.970817,0.000000,0.000000,0.000000,0.000000,"NaN",0.037037,1.000000,0.002198,0.003963,,,,,,,,,,,,,,,,,,,,,
4400,1111,507,507,0.942688,0.974308,0.000000,"NaN",0.000000,0.000000,"NaN",0.035714,"NaN",0.002232,0.002315,,,,,,,,,,,,,,,,,,,,,
9784,1111,520,521,0.953757,0.976879,"NaN",0.000000,"NaN",0.000000,0.142857,0.071429,0.200000,0.002137,0.014210,,,,,,,,,,,,,,,,,,,,,
1111,1378,1788,1788,0.968103,0.934527,"NaN","NaN",0.000000,0.000000,0.333333,0.018519,0.009174,"6.397952655150352E-4","9.639591932287553E-5",,,,,,,,,,,,,,,,,,,,,
7334,1111,65,65,0.328125,0.968750,0.000000,0.000000,"NaN",0.000000,"NaN",0.250000,1.000000,0.062500,"-4.807692307692346E-4",,,,,,,,,,,,,,,,,,,,,
1111,1513,3450,3450,0.168165,0.028704,0.000000,0.000000,0.000000,0.000000,0.010638,0.500000,0.002151,0.055556,0.001553,,,,,,,,,,,,,,,,,,,,,
4678,1111,1728,1728,0.925304,0.966416,0.000000,0.000000,0.000000,0.000000,1.000000,0.008333,0.333333,"6.788866259334691E-4","9.040779343327116E-4",,,,,,,,,,,,,,,,,,,,,
1111,1281,146,146,0.979310,0.786207,"NaN","NaN",0.000000,0.000000,"NaN",0.333333,0.034483,0.009174,"8.502598016060474E-4",,,,,,,,,,,,,,,,,,,,,
7558,1111,515,515,0.928016,0.968872,0.000000,0.000000,0.000000,0.000000,"NaN",0.031250,"NaN",0.002252,0.001451,,,,,,,,,,,,,,,,,,,,,
4100,1111,1867,1868,0.549839,0.966238,0.000000,0.000000,0.000000,0.000000,0.031250,0.001314,0.100000,0.004484,0.003307,,,,,,,,,,,,,,,,,,,,,
1111,7170,718,718,0.970711,0.956764,"NaN","NaN",0.000000,0.000000,"NaN",0.047619,0.033333,0.001553,"2.7194710240363152E-5",,,,,,,,,,,,,,,,,,,,,
8655,1111,697,697,0.946839,0.978448,0.000000,"NaN",0.000000,0.000000,"NaN",0.028571,"NaN",0.001605,0.003057,,,,,,,,,,,,,,,,,,,,,
4166,1111,717,717,0.928771,0.966480,"NaN",0.000000,0.000000,0.000000,"NaN",0.021277,1.000000,0.001623,-0.001136,,,,,,,,,,,,,,,,,,,,,
5209,1111,1304,1304,0.033768,0.441289,0.000000,0.000000,0.000000,0.000000,0.055556,0.050000,0.500000,0.250000,0.001994,,,,,,,,,,,,,,,,,,,,,
9992,1111,2694,2694,0.048645,0.964352,0.000000,0.000000,0.000000,0.000000,0.250000,0.015625,"NaN",0.016129,0.001009,,,,,,,,,,,,,,,,,,,,,
5983,1111,864,864,0.044032,0.976825,0.000000,0.000000,"NaN",0.000000,1.000000,0.047619,"NaN",0.066667,0.001070,,,,,,,,,,,,,,,,,,,,,
4205,1111,2000,2000,0.937469,0.964482,0.000000,0.000000,0.000000,0.000000,0.500000,0.008333,0.250000,"5.724098454493417E-4","2.321160580290149E-4",,,,,,,,,,,,,,,,,,,,,
1111,4231,1594,1594,0.967985,0.934714,"NaN",0.000000,0.000000,0.000000,0.200000,0.023256,0.010417,"7.158196134574087E-4",0.001616,,,,,,,,,,,,,,,,,,,,,
4379,1111,20,20,0.263158,0.947368,"NaN",0.000000,0.000000,"NaN","NaN","NaN","NaN",0.250000,-0.026316,,,,,,,,,,,,,,,,,,,,,
1111,6699,795,795,0.965995,0.942065,"NaN","NaN",0.000000,0.000000,"NaN",0.037037,0.022727,0.001439,"-8.25372685075173E-4",,,,,,,,,,,,,,,,,,,,,
7373,1111,2627,2627,0.034273,0.973724,0.000000,0.000000,"NaN",0.000000,0.500000,0.014925,1.000000,0.052632,"5.324344328667296E-4",,,,,,,,,,,,,,,,,,,,,
7389,1111,468,468,0.937901,0.952891,0.000000,"NaN",0.000000,0.000000,"NaN",0.037037,0.333333,0.002457,0.003267,,,,,,,,,,,,,,,,,,,,,
1111,7506,1203,1203,0.338602,0.022463,0.000000,0.000000,0.000000,0.000000,0.031250,0.500000,0.002770,0.090909,0.003216,,,,,,,,,,,,,,,,,,,,,
8322,1111,279,279,0.402878,0.212230,0.000000,0.000000,0.000000,0.000000,0.023810,0.333333,0.015625,0.500000,-0.074405,,,,,,,,,,,,,,,,,,,,,
2222,3333,841,841,0.502381,0.022619,0.000000,0.000000,0.000000,0.000000,0.004608,0.166667,0.005236,0.142857,0.001745,,,,,,,,,,,,,,,,,,,,,
2222,2676,468,468,0.471092,0.079229,0.000000,0.000000,0.000000,0.000000,0.009615,0.090909,0.009901,0.250000,-0.011549,,,,,,,,,,,,,,,,,,,,,
4035,2222,1520,1520,0.641870,0.510862,0.000000,0.000000,0.000000,0.000000,0.006623,0.005376,0.003195,0.003086,-0.003136,,,,,,,,,,,,,,,,,,,,,
2222,6152,429,429,0.504673,0.079439,0.000000,0.000000,0.000000,0.000000,0.010870,0.090909,0.009346,0.200000,-0.004951,,,,,,,,,,,,,,,,,,,,,
2222,6612,124,124,0.495935,0.479675,0.000000,0.000000,0.000000,0.000000,0.062500,0.071429,0.071429,0.062500,0.016063,,,,,,,,,,,,,,,,,,,,,
7025,2222,713,713,0.509831,0.505618,0.000000,0.000000,0.000000,0.000000,0.111111,0.005848,0.250000,0.005618,"-3.959374064326906E-4",,,,,,,,,,,,,,,,,,,,,
2222,8200,642,642,0.563183,0.728549,0.000000,0.000000,0.000000,0.000000,0.022727,0.008772,0.018182,0.006803,0.003749,,,,,,,,,,,,,,,,,,,,,
9177,2222,433,433,0.543981,0.550926,0.000000,0.000000,0.000000,0.000000,0.500000,0.009346,0.333333,0.008197,-0.005020,,,,,,,,,,,,,,,,,,,,,
2222,5396,1331,1331,0.514286,0.757895,0.000000,0.000000,0.000000,0.000000,0.013333,0.003953,0.014493,0.003484,0.012022,,,,,,,,,,,,,,,,,,,,,
2222,1194,213,213,0.457547,0.400943,0.000000,0.000000,0.000000,0.000000,0.030303,0.038462,0.041667,0.071429,-0.022212,,,,,,,,,,,,,,,,,,,,,
2222,8608,534,534,0.476548,0.590994,0.000000,0.000000,0.000000,0.000000,0.015873,0.013158,0.024390,0.013514,"3.1620886649661774E-4",,,,,,,,,,,,,,,,,,,,,
7812,2222,2586,2586,0.034429,0.492456,0.000000,0.000000,0.000000,0.000000,0.021277,0.025641,0.500000,"NaN",-0.001088,,,,,,,,,,,,,,,,,,,,,
2476,2222,201,201,0.510000,0.490000,0.000000,0.000000,0.000000,0.000000,0.500000,0.019608,0.142857,0.024390,-0.033657,,,,,,,,,,,,,,,,,,,,,
2222,6780,385,384,0.510417,0.083333,0.000000,0.000000,0.000000,0.000000,0.010417,0.333333,0.011628,0.100000,0.012263,,,,,,,,,,,,,,,,,,,,,
2222,8650,676,676,0.493333,0.514074,0.000000,0.000000,0.000000,0.000000,0.013514,0.011364,0.012195,0.011236,0.011950,,,,,,,,,,,,,,,,,,,,,
2222,8582,2573,2573,0.494946,0.458787,0.000000,0.000000,0.000000,0.000000,0.002841,0.003636,0.002874,0.003356,0.005906,,,,,,,,,,,,,,,,,,,,,
2222,9008,2555,2555,0.495301,0.458888,0.000000,0.000000,0.000000,0.000000,0.002994,0.003195,0.003012,0.003509,-0.009110,,,,,,,,,,,,,,,,,,,,,
2222,1365,2742,2742,0.504196,0.503831,0.000000,0.000000,0.000000,0.000000,0.003012,0.002611,0.002817,0.003215,-0.011689,,,,,,,,,,,,,,,,,,,,,
4400,2222,507,507,0.496047,0.511858,0.000000,0.000000,0.000000,0.000000,1.000000,0.008130,1.000000,0.008000,0.009441,,,,,,,,,,,,,,,,,,,,,
9784,2222,3013,3014,0.589641,0.493360,0.000000,0.000000,0.000000,0.000000,0.001385,0.033333,0.004739,0.001230,0.184955,,,,,,,,,,,,,,,,,,,,,
2222,1378,3109,3109,0.506757,0.506757,0.000000,0.000000,0.000000,0.000000,0.002674,0.002488,0.002475,0.002532,"-2.848044018838485E-4",,,,,,,,,,,,,,,,,,,,,
7334,2222,1442,1442,0.601666,0.512144,0.000000,0.000000,0.000000,0.000000,0.014706,0.003597,0.005587,0.002924,-0.006052,,,,,,,,,,,,,,,,,,,,,
2222,1513,223,223,0.509009,0.090090,0.000000,0.000000,0.000000,0.000000,0.020408,0.333333,0.018868,0.142857,0.003899,,,,,,,,,,,,,,,,,,,,,
2222,4678,675,675,0.510386,0.525223,0.000000,0.000000,0.000000,0.000000,0.012987,0.010989,0.012195,0.010638,-0.003574,,,,,,,,,,,,,,,,,,,,,
2222,1281,1205,1205,0.510797,0.625415,0.000000,0.000000,0.000000,0.000000,0.008696,0.005155,0.009434,0.005025,0.001403,,,,,,,,,,,,,,,,,,,,,
7558,2222,693,693,0.460983,0.455202,0.000000,0.000000,0.000000,0.000000,0.200000,0.006250,0.125000,0.006897,0.005780,,,,,,,,,,,,,,,,,,,,,
4100,2222,1812,1813,0.554390,0.505798,0.000000,0.000000,0.000000,0.000000,0.005435,0.008475,0.007092,0.001783,0.110690,,,,,,,,,,,,,,,,,,,,,
2222,7170,996,996,0.511558,0.047236,0.000000,0.000000,0.000000,0.000000,0.004098,0.100000,0.004149,0.071429,0.001991,,,,,,,,,,,,,,,,,,,,,
8655,2222,333,333,0.481928,0.490964,0.000000,0.000000,0.000000,0.000000,"NaN",0.012195,0.500000,0.013333,-0.006983,,,,,,,,,,,,,,,,,,,,,
4166,2222,39,39,0.500000,0.473684,0.000000,"NaN",0.000000,"NaN","NaN",0.111111,"NaN",0.111111,0.006073,,,,,,,,,,,,,,,,,,,,,
5209,2222,1400,1400,0.034310,0.495354,0.000000,0.000000,0.000000,0.000000,0.050000,0.045455,0.333333,0.500000,0.001601,,,,,,,,,,,,,,,,,,,,,
9992,2222,1312,1312,0.500381,0.507246,0.000000,0.000000,0.000000,0.000000,0.100000,0.003195,0.111111,0.003096,0.001907,,,,,,,,,,,,,,,,,,,,,
5983,2222,180,180,0.547486,0.547486,0.000000,0.000000,0.000000,0.000000,1.000000,0.025000,1.000000,0.018182,0.020360,,,,,,,,,,,,,,,,,,,,,
2222,4205,1446,1446,0.496886,0.496886,0.000000,0.000000,0.000000,0.000000,0.005405,0.005848,0.005435,0.005650,0.001718,,,,,,,,,,,,,,,,,,,,,
2222,4231,361,361,0.527778,0.527778,0.000000,0.000000,0.000000,0.000000,0.025000,0.023810,0.021277,0.016667,0.022222,,,,,,,,,,,,,,,,,,,,,
2222,4379,1131,1131,0.494690,0.042478,0.000000,0.000000,0.000000,0.000000,0.003774,0.166667,0.003636,0.083333,0.004669,,,,,,,,,,,,,,,,,,,,,
2222,6699,173,173,0.459302,0.558140,0.000000,0.000000,0.000000,0.000000,0.050000,0.038462,0.071429,0.052632,-0.010687,,,,,,,,,,,,,,,,,,,,,
2222,7373,3088,3088,0.494979,0.638484,0.000000,0.000000,0.000000,0.000000,0.003636,0.002045,0.003802,0.002000,"-4.170925710526036E-4",,,,,,,,,,,,,,,,,,,,,
2222,7389,350,350,0.484241,0.492837,0.000000,0.000000,0.000000,0.000000,0.021739,0.019608,0.021739,0.038462,-0.028801,,,,,,,,,,,,,,,,,,,,,
2222,7506,1668,1668,0.503899,0.026395,0.000000,0.000000,0.000000,0.000000,0.002538,0.055556,0.002381,0.125000,-0.003694,,,,,,,,,,,,,,,,,,,,,
2222,8322,1689,1689,0.514810,0.328199,0.000000,0.000000,0.000000,0.000000,0.003690,0.006993,0.003058,0.007813,-0.006538,,,,,,,,,,,,,,,,,,,,,
2676,3333,369,369,0.038043,0.019022,0.000000,0.000000,0.000000,"NaN",0.076923,"NaN","NaN","NaN","-7.216919995286916E-4",,,,,,,,,,,,,,,,,,,,,
4035,3333,1409,1409,0.323864,0.023438,0.000000,0.000000,0.000000,0.000000,0.003378,0.100000,0.006897,0.250000,"-4.828940576811415E-4",,,,,,,,,,,,,,,,,,,,,
6152,3333,4788,4788,0.090453,0.032797,0.000000,0.000000,0.000000,0.000000,0.009091,0.007299,0.005848,0.071429,"3.7639359871721755E-4",,,,,,,,,,,,,,,,,,,,,
6612,3333,815,815,0.051597,0.029484,0.000000,"NaN",0.000000,"NaN",0.066667,0.043478,0.500000,1.000000,"-2.9092114981685513E-4",,,,,,,,,,,,,,,,,,,,,
7025,3333,1198,1198,0.063492,0.030911,0.000000,0.000000,0.000000,"NaN",0.028571,0.028571,0.250000,1.000000,-0.001126,,,,,,,,,,,,,,,,,,,,,
8200,3333,171,171,0.129412,0.029412,0.000000,"NaN",0.000000,0.000000,0.142857,0.250000,0.100000,"NaN",0.002098,,,,,,,,,,,,,,,,,,,,,
9177,3333,190,190,0.111111,0.058201,0.000000,"NaN",0.000000,"NaN",0.125000,0.111111,1.000000,0.500000,0.004149,,,,,,,,,,,,,,,,,,,,,
5396,3333,1416,1416,0.031802,0.032509,0.000000,0.000000,0.000000,"NaN",0.027027,0.500000,0.200000,"NaN",-0.001033,,,,,,,,,,,,,,,,,,,,,
1194,3333,1176,1176,0.097872,0.028085,0.000000,"NaN",0.000000,"NaN",0.013158,0.038462,0.200000,0.142857,0.003211,,,,,,,,,,,,,,,,,,,,,
8608,3333,3074,3074,0.031565,0.031240,0.000000,0.000000,0.000000,0.000000,0.011765,0.333333,0.125000,"NaN","3.158874669953708E-4",,,,,,,,,,,,,,,,,,,,,
7812,3333,221,221,0.050000,0.018182,0.000000,0.000000,0.000000,"NaN",0.111111,"NaN",1.000000,"NaN","-9.049773755656109E-4",,,,,,,,,,,,,,,,,,,,,
2476,3333,195,195,0.149485,0.061856,0.000000,"NaN",0.000000,"NaN",0.066667,0.083333,1.000000,"NaN",-0.009199,,,,,,,,,,,,,,,,,,,,,
6780,3333,656,657,0.355725,0.042748,0.000000,"NaN",0.000000,0.000000,0.004808,1.000000,0.062500,0.125000,0.026038,,,,,,,,,,,,,,,,,,,,,
8650,3333,597,597,0.114094,0.050336,0.000000,0.000000,0.000000,"NaN",0.030303,0.035714,0.200000,1.000000,-0.004056,,,,,,,,,,,,,,,,,,,,,
8582,3333,743,743,0.049865,0.043127,0.000000,0.000000,0.000000,0.000000,0.035714,0.142857,1.000000,"NaN",0.001895,,,,,,,,,,,,,,,,,,,,,
9008,3333,819,819,0.378973,0.022005,0.000000,0.000000,0.000000,0.000000,0.005405,0.111111,0.008696,1.000000,"2.2837797898922837E-4",,,,,,,,,,,,,,,,,,,,,
1365,3333,30,30,0.103448,0.068966,0.000000,0.000000,0.000000,"NaN",1.000000,"NaN","NaN",1.000000,0.027586,,,,,,,,,,,,,,,,,,,,,
4400,3333,535,535,0.076779,0.043071,0.000000,"NaN",0.000000,"NaN",0.062500,0.045455,1.000000,1.000000,-0.001428,,,,,,,,,,,,,,,,,,,,,
9784,3333,530,531,0.234405,0.030246,0.000000,"NaN",0.000000,0.000000,0.010526,"NaN",0.040000,0.250000,0.023169,,,,,,,,,,,,,,,,,,,,,
1378,3333,68,68,0.059701,0.029851,0.000000,"NaN",0.000000,"NaN",1.000000,0.500000,"NaN","NaN",-0.001756,,,,,,,,,,,,,,,,,,,,,
7334,3333,2832,2832,0.123984,0.029318,0.000000,0.000000,0.000000,0.000000,0.004545,0.111111,0.008475,0.250000,"2.5182752695639685E-4",,,,,,,,,,,,,,,,,,,,,
